matricula,nome,materia,fase de nota,av1,av2,nl,nota da fase
2026094,rafael silva 67,FILOSOFIA,2 bimestre,9.5,7.1,1.6,9.3
2026094,rafael silva 67,GEOGRAFIA,1 bimestre,8.1,9.5,1.3,8.4
2026094,rafael silva 67,GEOGRAFIA,2 bimestre,7.1,7.9,1.9,8.2
2026094,rafael silva 67,HISTÓRIA,1 bimestre,8.6,8.6,1.4,7.2
2026094,rafael silva 67,HISTÓRIA,2 bimestre,8.1,9.2,0.8,7.6
2026094,rafael silva 67,MATEMÁTICA,1 bimestre,7.0,8.3,1.8,7.2
2026094,rafael silva 67,MATEMÁTICA,2 bimestre,7.6,7.9,1.6,8.9
2026095,isabela rodrigues 22,ARTE,1 bimestre,8.3,7.9,1.0,9.1
2026095,isabela rodrigues 22,ARTE,2 bimestre,9.5,7.5,1.1,9.7
2026095,isabela rodrigues 22,CIÊNCIAS,1 bimestre,9.4,10.0,1.6,8.2
2026095,isabela rodrigues 22,CIÊNCIAS,2 bimestre,8.8,9.0,0.6,8.6
2026095,isabela rodrigues 22,COOPERATIVISMO,1 bimestre,9.1,7.5,1.7,8.8
2026095,isabela rodrigues 22,COOPERATIVISMO,2 bimestre,9.9,7.1,0.9,8.8
2026095,isabela rodrigues 22,EDUCAÇÃO FÍSICA,1 bimestre,7.9,9.1,1.6,7.3
2026095,isabela rodrigues 22,EDUCAÇÃO FÍSICA,2 bimestre,8.5,8.5,1.1,9.8
2026095,isabela rodrigues 22,FILOSOFIA,1 bimestre,9.5,9.1,1.6,8.4
2026095,isabela rodrigues 22,FILOSOFIA,2 bimestre,9.8,9.1,1.6,9.6
2026095,isabela rodrigues 22,GEOGRAFIA,1 bimestre,7.8,9.4,0.8,8.0
2026095,isabela rodrigues 22,GEOGRAFIA,2 bimestre,8.0,9.9,1.8,9.1
2026095,isabela rodrigues 22,HISTÓRIA,1 bimestre,9.2,8.7,1.9,8.5
2026095,isabela rodrigues 22,HISTÓRIA,2 bimestre,8.1,7.5,1.7,9.2
2026095,isabela rodrigues 22,MATEMÁTICA,1 bimestre,8.2,7.1,1.8,7.0
2026095,isabela rodrigues 22,MATEMÁTICA,2 bimestre,9.1,9.9,1.2,7.7
2026096,sofia ferreira 58,ARTE,1 bimestre,8.6,8.3,1.0,8.4
2026096,sofia ferreira 58,ARTE,2 bimestre,7.4,9.9,1.6,9.9
2026096,sofia ferreira 58,CIÊNCIAS,1 bimestre,7.7,9.6,1.7,9.0
2026096,sofia ferreira 58,CIÊNCIAS,2 bimestre,8.9,7.9,1.7,8.5
2026096,sofia ferreira 58,COOPERATIVISMO,1 bimestre,7.2,7.9,1.9,9.6
2026096,sofia ferreira 58,COOPERATIVISMO,2 bimestre,9.9,8.9,0.9,7.5
2026096,sofia ferreira 58,EDUCAÇÃO FÍSICA,1 bimestre,7.6,7.1,1.1,7.6
2026096,sofia ferreira 58,EDUCAÇÃO FÍSICA,2 bimestre,8.2,9.8,1.1,9.6
2026096,sofia ferreira 58,FILOSOFIA,1 bimestre,8.8,7.7,1.0,7.3
2026096,sofia ferreira 58,FILOSOFIA,2 bimestre,8.0,9.0,0.6,7.6
2026096,sofia ferreira 58,GEOGRAFIA,1 bimestre,8.1,9.9,1.7,9.2
2026096,sofia ferreira 58,GEOGRAFIA,2 bimestre,7.3,9.3,1.7,8.8
2026096,sofia ferreira 58,HISTÓRIA,1 bimestre,10.0,8.0,1.9,9.7
2026096,sofia ferreira 58,HISTÓRIA,2 bimestre,7.0,8.4,2.0,7.3
2026096,sofia ferreira 58,MATEMÁTICA,1 bimestre,8.6,9.9,1.3,7.6
2026096,sofia ferreira 58,MATEMÁTICA,2 bimestre,8.7,7.6,1.3,7.2
2026097,carla gomes 98,ARTE,1 bimestre,9.2,8.9,1.3,9.1
2026097,carla gomes 98,ARTE,2 bimestre,7.4,8.8,0.8,9.8
2026097,carla gomes 98,CIÊNCIAS,1 bimestre,7.2,8.3,1.5,8.4
2026097,carla gomes 98,CIÊNCIAS,2 bimestre,7.3,8.7,1.5,9.1
2026097,carla gomes 98,COOPERATIVISMO,1 bimestre,8.1,8.7,1.2,9.0
2026097,carla gomes 98,COOPERATIVISMO,2 bimestre,8.8,8.6,0.9,7.0
2026097,carla gomes 98,EDUCAÇÃO FÍSICA,1 bimestre,7.5,7.4,1.2,8.8
2026097,carla gomes 98,EDUCAÇÃO FÍSICA,2 bimestre,7.6,9.8,0.5,9.3
2026097,carla gomes 98,FILOSOFIA,1 bimestre,8.9,8.1,0.6,8.9
2026097,carla gomes 98,FILOSOFIA,2 bimestre,8.2,9.8,1.3,9.8
2026097,carla gomes 98,GEOGRAFIA,1 bimestre,7.7,9.2,1.4,9.2
2026097,carla gomes 98,GEOGRAFIA,2 bimestre,7.6,9.0,1.2,9.2
2026097,carla gomes 98,HISTÓRIA,1 bimestre,8.0,9.7,0.6,9.4
2026097,carla gomes 98,HISTÓRIA,2 bimestre,9.6,9.5,1.3,8.3
2026097,carla gomes 98,MATEMÁTICA,1 bimestre,10.0,7.7,1.3,9.0
2026097,carla gomes 98,MATEMÁTICA,2 bimestre,9.1,7.6,1.5,9.5
2026098,nathalia souza 56,ARTE,1 bimestre,7.1,8.1,0.5,7.2
2026098,nathalia souza 56,ARTE,2 bimestre,9.7,8.1,1.1,7.6
2026098,nathalia souza 56,CIÊNCIAS,1 bimestre,8.8,8.8,1.1,8.0
2026098,nathalia souza 56,CIÊNCIAS,2 bimestre,9.7,8.1,1.2,7.8
2026098,nathalia souza 56,COOPERATIVISMO,1 bimestre,9.4,8.2,1.3,7.8
2026098,nathalia souza 56,COOPERATIVISMO,2 bimestre,10.0,7.9,1.7,8.3
2026098,nathalia souza 56,EDUCAÇÃO FÍSICA,1 bimestre,7.6,9.4,1.0,9.6
2026098,nathalia souza 56,EDUCAÇÃO FÍSICA,2 bimestre,9.7,9.6,0.6,9.4
2026098,nathalia souza 56,FILOSOFIA,1 bimestre,8.2,9.6,1.5,9.5
2026098,nathalia souza 56,FILOSOFIA,2 bimestre,8.5,8.6,0.7,9.4
2026098,nathalia souza 56,GEOGRAFIA,1 bimestre,8.3,8.5,1.7,8.8
2026098,nathalia souza 56,GEOGRAFIA,2 bimestre,7.6,8.8,1.1,8.4
2026098,nathalia souza 56,HISTÓRIA,1 bimestre,7.1,7.6,0.9,9.1
2026098,nathalia souza 56,HISTÓRIA,2 bimestre,7.0,8.2,1.9,7.3
2026098,nathalia souza 56,MATEMÁTICA,1 bimestre,8.5,9.4,1.9,9.2
2026098,nathalia souza 56,MATEMÁTICA,2 bimestre,9.2,9.5,1.2,9.4
2026099,ana souza 21,ARTE,1 bimestre,7.7,8.5,1.3,8.1
2026099,ana souza 21,ARTE,2 bimestre,8.1,9.5,1.7,7.9
2026099,ana souza 21,CIÊNCIAS,1 bimestre,9.7,9.9,1.0,8.1
2026099,ana souza 21,CIÊNCIAS,2 bimestre,8.5,9.8,1.8,7.3
2026099,ana souza 21,COOPERATIVISMO,1 bimestre,8.2,8.7,1.3,7.6
2026099,ana souza 21,COOPERATIVISMO,2 bimestre,9.6,9.0,1.8,9.6
2026099,ana souza 21,EDUCAÇÃO FÍSICA,1 bimestre,9.2,8.3,1.4,7.5
2026099,ana souza 21,EDUCAÇÃO FÍSICA,2 bimestre,9.0,7.5,1.5,7.7
2026099,ana souza 21,FILOSOFIA,1 bimestre,7.4,7.5,0.5,9.2
2026099,ana souza 21,FILOSOFIA,2 bimestre,9.2,8.5,0.7,7.3
2026099,ana souza 21,GEOGRAFIA,1 bimestre,7.1,7.5,1.8,7.7
2026099,ana souza 21,GEOGRAFIA,2 bimestre,8.1,7.3,0.8,8.6
2026099,ana souza 21,HISTÓRIA,1 bimestre,8.8,7.7,0.6,8.2
2026099,ana souza 21,HISTÓRIA,2 bimestre,7.7,7.7,1.9,8.8
2026099,ana souza 21,MATEMÁTICA,1 bimestre,8.7,8.2,1.1,8.6
2026099,ana souza 21,MATEMÁTICA,2 bimestre,9.1,9.1,0.8,8.5
2026100,sofia ferreira 10,ARTE,1 bimestre,8.9,8.6,0.7,8.8
2026100,sofia ferreira 10,ARTE,2 bimestre,7.4,8.0,0.7,9.1
2026100,sofia ferreira 10,CIÊNCIAS,1 bimestre,7.6,8.2,1.8,7.6
2026100,sofia ferreira 10,CIÊNCIAS,2 bimestre,8.5,8.3,0.5,9.4
2026100,sofia ferreira 10,COOPERATIVISMO,1 bimestre,7.2,8.4,1.3,8.9
2026100,sofia ferreira 10,COOPERATIVISMO,2 bimestre,9.1,7.8,0.5,9.2
2026100,sofia ferreira 10,EDUCAÇÃO FÍSICA,1 bimestre,8.6,9.5,1.7,9.5
2026100,sofia ferreira 10,EDUCAÇÃO FÍSICA,2 bimestre,8.5,8.0,1.7,8.4
2026100,sofia ferreira 10,FILOSOFIA,1 bimestre,7.6,9.6,1.8,8.4
2026100,sofia ferreira 10,FILOSOFIA,2 bimestre,7.2,8.2,1.7,9.7
2026100,sofia ferreira 10,GEOGRAFIA,1 bimestre,7.6,7.2,1.8,8.2
2026100,sofia ferreira 10,GEOGRAFIA,2 bimestre,8.6,9.9,0.6,8.9
2026100,sofia ferreira 10,HISTÓRIA,1 bimestre,7.2,8.1,1.7,8.3
2026100,sofia ferreira 10,HISTÓRIA,2 bimestre,10.0,8.7,1.0,7.7
2026100,sofia ferreira 10,MATEMÁTICA,1 bimestre,8.1,8.1,0.6,8.1
2026100,sofia ferreira 10,MATEMÁTICA,2 bimestre,8.4,9.2,1.5,9.1
2026101,lara santos 71,ARTE,1 bimestre,9.5,8.1,1.4,7.3
2026101,lara santos 71,ARTE,2 bimestre,7.3,7.1,1.4,8.3
2026101,lara santos 71,CIÊNCIAS,1 bimestre,8.6,8.6,1.0,9.0
2026101,lara santos 71,CIÊNCIAS,2 bimestre,9.3,7.0,0.8,9.1
2026101,lara santos 71,COOPERATIVISMO,1 bimestre,8.2,9.0,1.0,8.2
2026101,lara santos 71,COOPERATIVISMO,2 bimestre,7.5,7.8,1.4,8.3
2026101,lara santos 71,EDUCAÇÃO FÍSICA,1 bimestre,9.3,9.6,1.3,9.3
2026101,lara santos 71,EDUCAÇÃO FÍSICA,2 bimestre,7.9,8.2,1.6,8.2
2026101,lara santos 71,FILOSOFIA,1 bimestre,8.8,7.6,1.4,9.6
2026101,lara santos 71,FILOSOFIA,2 bimestre,9.6,9.2,1.6,8.7
2026101,lara santos 71,GEOGRAFIA,1 bimestre,8.8,7.4,1.2,8.4
2026101,lara santos 71,GEOGRAFIA,2 bimestre,9.9,8.3,1.3,8.6
2026101,lara santos 71,HISTÓRIA,1 bimestre,8.9,9.2,0.8,8.6
2026101,lara santos 71,HISTÓRIA,2 bimestre,9.5,8.4,0.9,9.0
2026101,lara santos 71,MATEMÁTICA,1 bimestre,9.5,7.2,1.7,9.5
2026101,lara santos 71,MATEMÁTICA,2 bimestre,8.4,9.9,1.7,9.3
2026102,thiago silva 37,ARTE,1 bimestre,7.7,8.4,0.9,8.2
2026102,thiago silva 37,ARTE,2 bimestre,9.7,9.5,1.4,9.6
2026102,thiago silva 37,CIÊNCIAS,1 bimestre,9.4,8.3,0.8,8.5
2026102,thiago silva 37,CIÊNCIAS,2 bimestre,9.2,8.3,1.5,7.3
2026102,thiago silva 37,COOPERATIVISMO,1 bimestre,9.2,9.4,1.6,9.9
2026102,thiago silva 37,COOPERATIVISMO,2 bimestre,9.5,9.7,1.9,9.4
2026102,thiago silva 37,EDUCAÇÃO FÍSICA,1 bimestre,9.0,7.0,1.2,8.7
2026102,thiago silva 37,EDUCAÇÃO FÍSICA,2 bimestre,7.9,8.0,1.9,9.7
2026102,thiago silva 37,FILOSOFIA,1 bimestre,9.5,8.2,0.5,7.2
2026102,thiago silva 37,FILOSOFIA,2 bimestre,7.9,7.0,0.5,9.7
2026102,thiago silva 37,GEOGRAFIA,1 bimestre,9.1,7.9,0.7,8.5
2026102,thiago silva 37,GEOGRAFIA,2 bimestre,7.0,9.8,1.1,8.2
2026102,thiago silva 37,HISTÓRIA,1 bimestre,8.2,7.2,1.5,9.2
2026102,thiago silva 37,HISTÓRIA,2 bimestre,9.0,7.4,1.4,8.7
2026102,thiago silva 37,MATEMÁTICA,1 bimestre,9.6,8.1,1.1,8.9
2026102,thiago silva 37,MATEMÁTICA,2 bimestre,8.9,8.4,1.2,8.5
2026103,paula gomes 93,ARTE,1 bimestre,9.8,8.5,1.9,9.5
2026103,paula gomes 93,ARTE,2 bimestre,8.1,9.6,0.7,9.8
2026103,paula gomes 93,CIÊNCIAS,1 bimestre,8.9,7.2,1.5,9.9
2026103,paula gomes 93,CIÊNCIAS,2 bimestre,7.2,8.7,1.6,9.4
2026103,paula gomes 93,COOPERATIVISMO,1 bimestre,8.2,7.6,0.6,8.7
2026103,paula gomes 93,COOPERATIVISMO,2 bimestre,8.4,9.8,0.6,9.1
2026103,paula gomes 93,EDUCAÇÃO FÍSICA,1 bimestre,7.1,7.5,1.2,8.4
2026103,paula gomes 93,EDUCAÇÃO FÍSICA,2 bimestre,9.1,9.7,1.5,9.9
2026103,paula gomes 93,FILOSOFIA,1 bimestre,9.6,8.8,1.8,8.9
2026103,paula gomes 93,FILOSOFIA,2 bimestre,7.2,9.2,0.6,8.8
2026103,paula gomes 93,GEOGRAFIA,1 bimestre,9.1,7.2,0.8,9.7
2026103,paula gomes 93,GEOGRAFIA,2 bimestre,8.8,7.7,1.5,8.8
2026103,paula gomes 93,HISTÓRIA,1 bimestre,8.5,9.9,1.5,8.1
2026103,paula gomes 93,HISTÓRIA,2 bimestre,9.4,9.7,0.7,7.6
2026103,paula gomes 93,MATEMÁTICA,1 bimestre,7.6,9.1,1.4,8.9
2026103,paula gomes 93,MATEMÁTICA,2 bimestre,9.8,9.3,0.7,8.0
2026104,lucas silva 26,ARTE,1 bimestre,9.6,9.8,0.6,8.2
2026104,lucas silva 26,ARTE,2 bimestre,7.2,7.6,0.8,8.4
2026104,lucas silva 26,CIÊNCIAS,1 bimestre,7.8,7.3,0.8,7.4
2026104,lucas silva 26,CIÊNCIAS,2 bimestre,9.9,9.3,2.0,8.3
2026104,lucas silva 26,COOPERATIVISMO,1 bimestre,7.8,9.4,1.0,7.9
2026104,lucas silva 26,COOPERATIVISMO,2 bimestre,7.7,7.4,0.9,8.1
2026104,lucas silva 26,EDUCAÇÃO FÍSICA,1 bimestre,9.0,7.2,0.8,9.4
2026104,lucas silva 26,EDUCAÇÃO FÍSICA,2 bimestre,7.4,8.0,1.8,7.5
2026104,lucas silva 26,FILOSOFIA,1 bimestre,7.2,8.5,1.0,8.7
2026104,lucas silva 26,FILOSOFIA,2 bimestre,9.4,7.4,1.4,8.5
2026104,lucas silva 26,GEOGRAFIA,1 bimestre,7.4,8.9,0.9,8.5
2026104,lucas silva 26,GEOGRAFIA,2 bimestre,7.2,8.4,1.0,9.5
2026104,lucas silva 26,HISTÓRIA,1 bimestre,7.2,8.3,1.2,9.2
2026104,lucas silva 26,HISTÓRIA,2 bimestre,8.7,9.0,1.7,9.6
2026104,lucas silva 26,MATEMÁTICA,1 bimestre,7.9,8.6,1.8,10.0
2026104,lucas silva 26,MATEMÁTICA,2 bimestre,9.7,8.1,0.8,8.5
2026105,otávio lima 72,ARTE,1 bimestre,8.7,9.1,1.5,7.4
2026105,otávio lima 72,ARTE,2 bimestre,9.4,7.4,1.5,8.2
2026105,otávio lima 72,CIÊNCIAS,1 bimestre,8.5,9.7,1.8,9.5
2026105,otávio lima 72,CIÊNCIAS,2 bimestre,8.5,9.2,1.3,9.6
2026105,otávio lima 72,COOPERATIVISMO,1 bimestre,8.2,9.9,1.9,9.2
2026105,otávio lima 72,COOPERATIVISMO,2 bimestre,7.8,7.4,1.8,7.5
2026105,otávio lima 72,EDUCAÇÃO FÍSICA,1 bimestre,9.6,8.5,1.1,9.7
2026105,otávio lima 72,EDUCAÇÃO FÍSICA,2 bimestre,8.8,8.7,1.3,8.1
2026105,otávio lima 72,FILOSOFIA,1 bimestre,9.4,7.8,1.9,9.7
2026105,otávio lima 72,FILOSOFIA,2 bimestre,8.0,9.2,1.4,8.0
2026105,otávio lima 72,GEOGRAFIA,1 bimestre,10.0,7.1,0.9,8.6
2026105,otávio lima 72,GEOGRAFIA,2 bimestre,8.6,8.8,1.6,8.9
2026105,otávio lima 72,HISTÓRIA,1 bimestre,8.8,7.2,1.1,7.7
2026105,otávio lima 72,HISTÓRIA,2 bimestre,7.8,8.7,0.8,7.9
2026105,otávio lima 72,MATEMÁTICA,1 bimestre,7.7,9.8,1.9,8.8
2026105,otávio lima 72,MATEMÁTICA,2 bimestre,9.8,9.4,1.4,7.0
2026106,otávio alves 11,ARTE,1 bimestre,9.3,8.5,1.6,9.8
2026106,otávio alves 11,ARTE,2 bimestre,8.1,9.1,1.2,9.0
2026106,otávio alves 11,CIÊNCIAS,1 bimestre,9.3,7.1,1.5,7.7
2026106,otávio alves 11,CIÊNCIAS,2 bimestre,9.0,8.4,1.7,7.4
2026106,otávio alves 11,COOPERATIVISMO,1 bimestre,8.9,7.8,1.8,9.8
2026106,otávio alves 11,COOPERATIVISMO,2 bimestre,10.0,9.4,1.6,7.6
2026106,otávio alves 11,EDUCAÇÃO FÍSICA,1 bimestre,8.0,8.4,1.7,9.7
2026106,otávio alves 11,EDUCAÇÃO FÍSICA,2 bimestre,7.6,9.8,1.5,8.8
2026106,otávio alves 11,FILOSOFIA,1 bimestre,7.6,7.2,1.4,9.0
2026106,otávio alves 11,FILOSOFIA,2 bimestre,7.6,8.7,1.8,9.5
2026106,otávio alves 11,GEOGRAFIA,1 bimestre,9.8,8.1,1.0,9.2
2026106,otávio alves 11,GEOGRAFIA,2 bimestre,8.3,7.3,0.9,8.3
2026106,otávio alves 11,HISTÓRIA,1 bimestre,7.9,8.0,0.9,7.1
2026106,otávio alves 11,HISTÓRIA,2 bimestre,8.9,8.8,1.5,7.6
2026106,otávio alves 11,MATEMÁTICA,1 bimestre,7.9,8.9,1.4,8.5
2026106,otávio alves 11,MATEMÁTICA,2 bimestre,8.1,9.7,1.0,8.4
2026107,paula lima 69,ARTE,1 bimestre,10.0,7.9,1.0,7.2
2026107,paula lima 69,ARTE,2 bimestre,8.3,7.8,1.0,9.5
2026107,paula lima 69,CIÊNCIAS,1 bimestre,9.8,7.6,1.1,9.8
2026107,paula lima 69,CIÊNCIAS,2 bimestre,7.2,7.3,0.7,8.8
2026107,paula lima 69,COOPERATIVISMO,1 bimestre,7.5,9.9,1.2,8.5
2026107,paula lima 69,COOPERATIVISMO,2 bimestre,7.7,8.4,1.5,9.3
2026107,paula lima 69,EDUCAÇÃO FÍSICA,1 bimestre,9.3,8.7,1.9,9.5
2026107,paula lima 69,EDUCAÇÃO FÍSICA,2 bimestre,9.3,7.2,0.5,7.6
2026107,paula lima 69,FILOSOFIA,1 bimestre,9.0,8.2,1.1,9.7
2026107,paula lima 69,FILOSOFIA,2 bimestre,9.7,9.7,1.0,9.1
2026107,paula lima 69,GEOGRAFIA,1 bimestre,7.8,7.6,0.8,8.0
2026107,paula lima 69,GEOGRAFIA,2 bimestre,8.3,9.5,0.7,9.2
2026107,paula lima 69,HISTÓRIA,1 bimestre,8.6,7.9,1.2,7.9
2026107,paula lima 69,HISTÓRIA,2 bimestre,8.8,8.3,0.7,7.3
2026107,paula lima 69,MATEMÁTICA,1 bimestre,8.6,9.7,1.0,9.2
2026107,paula lima 69,MATEMÁTICA,2 bimestre,9.0,9.8,1.7,8.7
2026108,carla pereira 19,ARTE,1 bimestre,8.0,7.0,1.7,9.4
2026108,carla pereira 19,ARTE,2 bimestre,7.3,8.7,1.2,7.4
2026108,carla pereira 19,CIÊNCIAS,1 bimestre,9.9,7.6,0.6,8.8
2026108,carla pereira 19,CIÊNCIAS,2 bimestre,9.2,7.1,1.5,8.6
2026108,carla pereira 19,COOPERATIVISMO,1 bimestre,7.3,7.5,1.4,7.9
2026108,carla pereira 19,COOPERATIVISMO,2 bimestre,9.8,9.5,2.0,7.8
2026108,carla pereira 19,EDUCAÇÃO FÍSICA,1 bimestre,9.9,8.3,1.0,7.2
2026108,carla pereira 19,EDUCAÇÃO FÍSICA,2 bimestre,7.2,9.1,1.2,7.7
2026108,carla pereira 19,FILOSOFIA,1 bimestre,8.8,7.8,1.4,8.1
2026108,carla pereira 19,FILOSOFIA,2 bimestre,9.5,9.5,1.2,8.1
2026108,carla pereira 19,GEOGRAFIA,1 bimestre,8.1,9.4,1.0,7.6
2026108,carla pereira 19,GEOGRAFIA,2 bimestre,7.3,8.4,1.2,9.5
2026108,carla pereira 19,HISTÓRIA,1 bimestre,7.7,8.1,1.7,9.5
2026108,carla pereira 19,HISTÓRIA,2 bimestre,8.2,8.4,1.0,9.8
2026108,carla pereira 19,MATEMÁTICA,1 bimestre,7.4,9.8,1.5,8.6
2026108,carla pereira 19,MATEMÁTICA,2 bimestre,7.1,8.4,1.1,7.5
2026109,rafael santos 13,ARTE,1 bimestre,8.7,9.1,0.6,8.3
2026109,rafael santos 13,ARTE,2 bimestre,7.3,8.8,1.9,9.0
2026109,rafael santos 13,CIÊNCIAS,1 bimestre,7.2,8.1,1.3,8.2
2026109,rafael santos 13,CIÊNCIAS,2 bimestre,9.5,9.4,1.4,8.1
2026109,rafael santos 13,COOPERATIVISMO,1 bimestre,7.8,7.3,1.0,8.2
2026109,rafael santos 13,COOPERATIVISMO,2 bimestre,9.0,9.0,0.6,8.2
2026109,rafael santos 13,EDUCAÇÃO FÍSICA,1 bimestre,7.5,7.5,1.7,7.1
2026109,rafael santos 13,EDUCAÇÃO FÍSICA,2 bimestre,8.3,7.5,1.8,8.7
2026109,rafael santos 13,FILOSOFIA,1 bimestre,7.7,8.5,1.6,9.9
2026109,rafael santos 13,FILOSOFIA,2 bimestre,7.7,9.7,1.9,9.7
2026109,rafael santos 13,GEOGRAFIA,1 bimestre,8.9,8.9,1.1,9.3
2026109,rafael santos 13,GEOGRAFIA,2 bimestre,8.6,9.0,1.1,9.2
2026109,rafael santos 13,HISTÓRIA,1 bimestre,9.5,7.4,1.7,8.6
2026109,rafael santos 13,HISTÓRIA,2 bimestre,9.5,8.3,1.1,9.7
2026109,rafael santos 13,MATEMÁTICA,1 bimestre,7.8,9.5,1.2,8.5
2026109,rafael santos 13,MATEMÁTICA,2 bimestre,7.9,8.7,1.0,7.1
2026110,carla gomes 20,ARTE,1 bimestre,9.1,9.1,1.0,7.7
2026110,carla gomes 20,ARTE,2 bimestre,7.6,9.6,1.7,8.3
2026110,carla gomes 20,CIÊNCIAS,1 bimestre,7.4,8.1,1.4,8.4
2026110,carla gomes 20,CIÊNCIAS,2 bimestre,9.3,10.0,0.8,8.4
2026110,carla gomes 20,COOPERATIVISMO,1 bimestre,8.3,7.9,0.8,7.2
2026110,carla gomes 20,COOPERATIVISMO,2 bimestre,9.7,8.3,1.2,9.8
2026110,carla gomes 20,EDUCAÇÃO FÍSICA,1 bimestre,9.3,7.4,1.3,8.3
2026110,carla gomes 20,EDUCAÇÃO FÍSICA,2 bimestre,9.4,9.2,1.5,8.0
2026110,carla gomes 20,FILOSOFIA,1 bimestre,9.4,7.2,0.7,8.0
2026110,carla gomes 20,FILOSOFIA,2 bimestre,7.2,7.7,1.7,9.8
2026110,carla gomes 20,GEOGRAFIA,1 bimestre,7.9,7.8,0.9,7.8
2026110,carla gomes 20,GEOGRAFIA,2 bimestre,7.1,9.8,0.8,8.3
2026110,carla gomes 20,HISTÓRIA,1 bimestre,7.0,9.6,1.6,9.8
2026110,carla gomes 20,HISTÓRIA,2 bimestre,9.3,7.9,0.9,9.1
2026110,carla gomes 20,MATEMÁTICA,1 bimestre,8.1,8.7,0.5,7.2
2026110,carla gomes 20,MATEMÁTICA,2 bimestre,8.6,8.7,1.6,7.4
2026111,mateus pereira 21,ARTE,1 bimestre,8.2,7.5,0.8,8.0
2026111,mateus pereira 21,ARTE,2 bimestre,7.8,7.3,0.6,7.6
2026111,mateus pereira 21,CIÊNCIAS,1 bimestre,7.2,8.9,0.9,7.8
2026111,mateus pereira 21,CIÊNCIAS,2 bimestre,8.0,9.0,1.8,9.3
2026111,mateus pereira 21,COOPERATIVISMO,1 bimestre,9.2,8.5,1.5,8.7
2026111,mateus pereira 21,COOPERATIVISMO,2 bimestre,7.6,7.6,0.9,9.7
2026111,mateus pereira 21,EDUCAÇÃO FÍSICA,1 bimestre,8.6,9.2,1.0,8.2
2026111,mateus pereira 21,EDUCAÇÃO FÍSICA,2 bimestre,7.4,7.5,1.7,8.8
2026111,mateus pereira 21,FILOSOFIA,1 bimestre,8.0,9.4,0.9,9.9
2026111,mateus pereira 21,FILOSOFIA,2 bimestre,8.0,8.0,1.0,7.4
2026111,mateus pereira 21,GEOGRAFIA,1 bimestre,7.3,8.9,1.8,9.4
2026111,mateus pereira 21,GEOGRAFIA,2 bimestre,7.4,8.6,0.7,7.1
2026111,mateus pereira 21,HISTÓRIA,1 bimestre,9.0,8.6,0.6,7.1
2026111,mateus pereira 21,HISTÓRIA,2 bimestre,10.0,7.1,1.2,8.5
2026111,mateus pereira 21,MATEMÁTICA,1 bimestre,7.4,7.5,1.0,9.3
2026111,mateus pereira 21,MATEMÁTICA,2 bimestre,8.5,8.9,2.0,9.3
2026112,thiago gomes 11,ARTE,1 bimestre,8.9,9.0,1.3,8.9
2026112,thiago gomes 11,ARTE,2 bimestre,7.1,8.3,0.9,7.4
2026112,thiago gomes 11,CIÊNCIAS,1 bimestre,7.3,8.8,1.3,7.8
2026112,thiago gomes 11,CIÊNCIAS,2 bimestre,8.4,8.5,0.8,9.0
2026112,thiago gomes 11,COOPERATIVISMO,1 bimestre,9.3,9.4,1.4,8.5
2026112,thiago gomes 11,COOPERATIVISMO,2 bimestre,7.2,7.9,0.6,9.9
2026112,thiago gomes 11,EDUCAÇÃO FÍSICA,1 bimestre,7.4,7.5,1.8,9.8
2026112,thiago gomes 11,EDUCAÇÃO FÍSICA,2 bimestre,9.3,7.0,0.5,8.1
2026112,thiago gomes 11,FILOSOFIA,1 bimestre,7.4,7.1,1.2,9.8
2026112,thiago gomes 11,FILOSOFIA,2 bimestre,8.0,9.0,1.5,7.8
2026112,thiago gomes 11,GEOGRAFIA,1 bimestre,9.0,7.6,0.7,9.1
2026112,thiago gomes 11,GEOGRAFIA,2 bimestre,7.3,10.0,0.8,8.8
2026112,thiago gomes 11,HISTÓRIA,1 bimestre,8.2,7.4,0.5,8.9
2026112,thiago gomes 11,HISTÓRIA,2 bimestre,9.4,9.5,1.2,9.3
2026112,thiago gomes 11,MATEMÁTICA,1 bimestre,9.0,9.2,1.2,8.9
2026112,thiago gomes 11,MATEMÁTICA,2 bimestre,9.4,8.2,1.7,8.8
2026113,thiago alves 33,ARTE,1 bimestre,8.1,8.6,1.8,7.4
2026113,thiago alves 33,ARTE,2 bimestre,9.4,9.6,0.7,9.6
2026113,thiago alves 33,CIÊNCIAS,1 bimestre,10.0,9.2,1.7,10.0
2026113,thiago alves 33,CIÊNCIAS,2 bimestre,8.8,7.9,1.8,8.8
2026113,thiago alves 33,COOPERATIVISMO,1 bimestre,8.7,7.8,1.6,7.2
2026113,thiago alves 33,COOPERATIVISMO,2 bimestre,9.8,8.0,0.7,8.3
2026113,thiago alves 33,EDUCAÇÃO FÍSICA,1 bimestre,7.1,9.1,1.9,9.5
2026113,thiago alves 33,EDUCAÇÃO FÍSICA,2 bimestre,7.4,7.4,1.7,9.8
2026113,thiago alves 33,FILOSOFIA,1 bimestre,8.4,8.5,1.0,9.7
2026113,thiago alves 33,FILOSOFIA,2 bimestre,8.9,7.9,0.9,9.7
2026113,thiago alves 33,GEOGRAFIA,1 bimestre,7.0,8.0,1.3,7.4
2026113,thiago alves 33,GEOGRAFIA,2 bimestre,7.3,9.4,1.8,9.5
